step,t,learning_rate,epoch,L_task_batch_t,L_reg_batch_t,L_full_batch_t,weights_norm_sq_t,grad_L_task_norm_sq_t,curvature_task_sq_t,lambda_measured_task_t,lambda_rayleigh_task_t,batch_size,L_task_test_t
1173,1.1729999999999816,0.001,1173,2.024113655090332,0.0023255475997924807,2.0264392026901246,46.51095199584961,0.2840542793273926,1.1298472683786795,1508.4566946911746,,6000,
1174,1.1739999999999815,0.001,1174,2.023829460144043,0.002325598907470703,2.0261550590515136,46.51197814941406,0.28412240743637085,1.1297495012696928,1508.94905702753,,6000,
1175,1.1749999999999814,0.001,1175,2.023545265197754,0.002325649642944336,2.025870914840698,46.51299285888672,0.28421998023986816,1.1296517106037816,1509.5979277787678,,6000,
1176,1.1759999999999813,0.001,1176,2.023261070251465,0.0023257009506225585,2.025586771202087,46.51401901245117,0.2843365967273712,1.129553896376656,1510.3480992246036,,6000,
1177,1.1769999999999812,0.001,1177,2.022976875305176,0.0023257522583007813,2.0253026275634767,46.515045166015625,0.2844083607196808,1.1294560585840272,1510.8601625966942,,6000,
1178,1.177999999999981,0.001,1178,2.0226924419403076,0.002325803375244141,2.0250182453155516,46.51606750488281,0.28450730443000793,1.1293581151132508,1511.516855226092,,6000,
1179,1.178999999999981,0.001,1179,2.0224080085754395,0.002325854873657227,2.0247338634490966,46.51709747314453,0.28459227085113525,1.1292601480288185,1512.0994290708247,,6000,
1180,1.1799999999999808,0.001,1180,2.022123336791992,0.002325905990600586,2.024449242782593,46.51811981201172,0.2847038507461548,1.1291620751784643,1512.8236610381584,,6000,
1181,1.1809999999999807,0.001,1181,2.021838903427124,0.002325957489013672,2.024164860916138,46.51914978027344,0.2847924530506134,1.129064060834018,1513.4258343512026,,6000,
1182,1.1819999999999806,0.001,1182,2.0215539932250977,0.002326008796691895,2.0238800020217895,46.52017593383789,0.2848449647426605,1.1289658584878144,1513.8365572411242,,6000,
1183,1.1829999999999805,0.001,1183,2.0212693214416504,0.0023260602951049804,2.0235953817367553,46.52120590209961,0.28492864966392517,1.1288677146388975,1514.4129607164905,,6000,
1184,1.1839999999999804,0.001,1184,2.020984411239624,0.002326112174987793,2.0233105234146116,46.52224349975586,0.2849847078323364,1.128769464887893,1514.8427559243403,,6000,
1185,1.1849999999999803,0.001,1185,2.0206992626190186,0.0023261640548706054,2.023025426673889,46.52328109741211,0.28508737683296204,1.1286711091709394,1515.5205507601152,,6000,
1186,1.1859999999999802,0.001,1186,2.020414352416992,0.002326215362548828,2.022740567779541,46.52430725097656,0.28516003489494324,1.1285728119581573,1516.0388335077973,,6000,
1187,1.18699999999998,0.001,1187,2.0201292037963867,0.0023262672424316407,2.0224554710388185,46.52534484863281,0.28530851006507874,1.128474408731054,1516.9604619704342,,6000,
1188,1.18799999999998,0.001,1188,2.019843816757202,0.0023263187408447267,2.022170135498047,46.52637481689453,0.2853779196739197,1.1283758994256772,1517.4619724818929,,6000,
1189,1.1889999999999799,0.001,1189,2.0195584297180176,0.002326370620727539,2.021884800338745,46.52741241455078,0.2854703664779663,1.128277366304685,1518.086110756262,,6000,
1190,1.1899999999999797,0.001,1190,2.019273042678833,0.002326422691345215,2.021599465370178,46.5284538269043,0.2855474352836609,1.1281788093637357,1518.628605219251,,6000,
1191,1.1909999999999796,0.001,1191,2.0189876556396484,0.002326474380493164,2.0213141300201416,46.52948760986328,0.28564029932022095,1.1280802285984883,1519.2552377684872,,6000,
1192,1.1919999999999795,0.001,1192,2.0187020301818848,0.00232652645111084,2.0210285566329955,46.5305290222168,0.28572115302085876,1.1279815416182024,1519.8182371546427,,6000,
1193,1.1929999999999794,0.001,1193,2.018416404724121,0.0023265785217285156,2.0207429832458494,46.53157043457031,0.2858522832393646,1.127882830765094,1520.6488233115033,,6000,
1194,1.1939999999999793,0.001,1194,2.0181305408477783,0.002326630783081055,2.0204571716308592,46.532615661621094,0.2859569191932678,1.1277840136085344,1521.3387443485776,,6000,
1195,1.1949999999999792,0.001,1195,2.0178444385528564,0.0023266826629638675,2.0201711212158204,46.533653259277344,0.28603649139404297,1.1276850900843125,1521.8955747973425,,6000,
1196,1.195999999999979,0.001,1196,2.0175585746765137,0.002326734733581543,2.0198853094100953,46.53469467163086,0.28616252541542053,1.1275862250606037,1522.6996519935688,,6000,
1197,1.196999999999979,0.001,1197,2.017272472381592,0.002326786994934082,2.019599259376526,46.53573989868164,0.28623518347740173,1.1274872536205707,1523.2199702031974,,6000,
1198,1.1979999999999789,0.001,1198,2.016986131668091,0.002326839256286621,2.0193129709243776,46.53678512573242,0.2863111197948456,1.1273881756999105,1523.7579706764081,,6000,
1199,1.1989999999999787,0.001,1199,2.01669979095459,0.0023268915176391605,2.019026682472229,46.5378303527832,0.28637930750846863,1.127289073760442,1524.2548562268414,,6000,
1200,1.1999999999999786,0.001,1200,2.016413688659668,0.0023269439697265627,2.0187406326293944,46.53887939453125,0.2864876985549927,1.1271900303439648,1524.9657511656853,,6000,2.0649453125
1201,1.2009999999999785,0.001,1201,2.016126871109009,0.0023269962310791016,2.018453867340088,46.53992462158203,0.28658416867256165,1.1270907152413392,1525.6136784581527,,6000,
1202,1.2019999999999784,0.001,1202,2.015840530395508,0.0023270484924316406,2.0181675788879394,46.54096984863281,0.2866818308830261,1.1269915411991343,1526.2678755050429,,6000,
1203,1.2029999999999783,0.001,1203,2.0155539512634277,0.0023271011352539064,2.0178810523986814,46.542022705078125,0.28680452704429626,1.1268922605143328,1527.0556224073832,,6000,
1204,1.2039999999999782,0.001,1204,2.0152671337127686,0.0023271541595458987,2.0175942878723143,46.54308319091797,0.286918580532074,1.1267928731224444,1527.7976318948315,,6000,
1205,1.204999999999978,0.001,1205,2.0149800777435303,0.002327206802368164,2.0173072845458986,46.54413604736328,0.2869826555252075,1.126693378958907,1528.2737657891628,,6000,
1206,1.205999999999978,0.001,1206,2.014693260192871,0.0023272592544555664,2.0170205194473265,46.54518508911133,0.2870999276638031,1.1265939432920105,1529.0332210993654,,6000,
1207,1.2069999999999779,0.001,1207,2.014406204223633,0.002327311897277832,2.016733516120911,46.54623794555664,0.28725478053092957,1.1264944008045126,1529.9931202096332,,6000,
1208,1.2079999999999778,0.001,1208,2.0141189098358154,0.0023273645401000976,2.0164462743759155,46.54729080200195,0.2873331308364868,1.126394751431758,1530.5458258106669,,6000,
1209,1.2089999999999776,0.001,1209,2.013831615447998,0.0023274173736572267,2.016159032821655,46.54834747314453,0.28742536902427673,1.1262950778357579,1531.1726456795752,,6000,
1210,1.2099999999999775,0.001,1210,2.0135443210601807,0.0023274702072143554,2.015871791267395,46.54940414428711,0.2875542640686035,1.1261953800120854,1531.994905176317,,6000,
1211,1.2109999999999774,0.001,1211,2.013256788253784,0.0023275232315063477,2.0155843114852905,46.55046463012695,0.28766247630119324,1.1260955751893589,1532.707254903233,,6000,
1212,1.2119999999999773,0.001,1212,2.0129690170288086,0.0023275760650634768,2.015296593093872,46.55152130126953,0.28772521018981934,1.1259956633027566,1533.1775400228487,,6000,
1213,1.2129999999999772,0.001,1213,2.012681245803833,0.0023276288986206054,2.0150088747024535,46.55257797241211,0.28777578473091125,1.1258957270946608,1533.58314347728,,6000,
1214,1.213999999999977,0.001,1214,2.0123934745788574,0.0023276819229125978,2.01472115650177,46.55363845825195,0.2878651022911072,1.125795766560624,1534.1953354677446,,6000,
1215,1.214999999999977,0.001,1215,2.012105703353882,0.00232773494720459,2.0144334383010865,46.5546989440918,0.28794723749160767,1.1256957816961997,1534.7693871130712,,6000,
1216,1.2159999999999769,0.001,1216,2.0118179321289062,0.0023277881622314456,2.0141457202911375,46.555763244628906,0.2880372405052185,1.1255957724969408,1535.3855133957588,,6000,
1217,1.2169999999999768,0.001,1217,2.0115299224853516,0.0023278413772583008,2.01385776386261,46.556827545166016,0.28811800479888916,1.1254956560704805,1535.9526440367533,,6000,
1218,1.2179999999999767,0.001,1218,2.0112416744232178,0.0023278945922851563,2.013569569015503,46.557891845703125,0.2882370054721832,1.1253954323518107,1536.7238777742466,,6000,
1219,1.2189999999999765,0.001,1219,2.010953664779663,0.0023279481887817383,2.013281612968445,46.558963775634766,0.28831589221954346,1.1252952671325318,1537.2812841605262,,6000,
1220,1.2199999999999764,0.001,1220,2.0106654167175293,0.002328001403808594,2.012993418121338,46.560028076171875,0.2884351313114166,1.1251949945717226,1538.0541117028463,,6000,
1221,1.2209999999999763,0.001,1221,2.0103766918182373,0.0023280546188354494,2.012704746437073,46.561092376708984,0.2885342538356781,1.1250945316355059,1538.7200580359083,,6000,
1222,1.2219999999999762,0.001,1222,2.0100882053375244,0.0023281080245971682,2.0124163133621216,46.56216049194336,0.28863972425460815,1.124994127165033,1539.4198989214758,,6000,
1223,1.222999999999976,0.001,1223,2.0097997188568115,0.002328161430358887,2.0121278802871703,46.563228607177734,0.2886982560157776,1.1248936982072824,1539.869535099376,,6000,
1224,1.223999999999976,0.001,1224,2.0095109939575195,0.002328215026855469,2.011839208984375,46.564300537109375,0.2888009250164032,1.1247931617282654,1540.5548407103859,,6000,
1225,1.2249999999999759,0.001,1225,2.0092222690582275,0.0023282690048217775,2.0115505380630494,46.56538009643555,0.2888889014720917,1.1246926007125033,1541.161920807932,,6000,
1226,1.2259999999999758,0.001,1226,2.0089335441589355,0.0023283224105834963,2.011261866569519,46.56644821166992,0.2889895737171173,1.124592015155508,1541.836878561632,,6000,
1227,1.2269999999999757,0.001,1227,2.0086445808410645,0.0023283761978149416,2.0109729570388795,46.56752395629883,0.2890962064266205,1.1244913219624617,1542.5439082380285,,6000,
1228,1.2279999999999756,0.001,1228,2.0083553791046143,0.002328429985046387,2.010683809089661,46.568599700927734,0.28916022181510925,1.1243905210680023,1543.0237967878834,,6000,
1229,1.2289999999999754,0.001,1229,2.008066177368164,0.002328483772277832,2.0103946611404417,46.56967544555664,0.28926804661750793,1.1242896955376596,1543.7376030339246,,6000,
1230,1.2299999999999753,0.001,1230,2.007776975631714,0.0023285375595092773,2.010105513191223,46.57075119018555,0.289363294839859,1.124188845366922,1544.384447679238,,6000,
1231,1.2309999999999752,0.001,1231,2.0074877738952637,0.0023285913467407226,2.0098163652420045,46.57182693481445,0.28944429755210876,1.1240879705512805,1544.9554045676236,,6000,
1232,1.2319999999999751,0.001,1232,2.0071983337402344,0.0023286453247070315,2.0095269790649413,46.572906494140625,0.289546936750412,1.1239869878943025,1545.6421108193847,,6000,
1233,1.232999999999975,0.001,1233,2.006908893585205,0.00232869930267334,2.0092375928878785,46.5739860534668,0.289623886346817,1.1238859805427297,1546.1918274322968,,6000,
1234,1.233999999999975,0.001,1234,2.0066192150115967,0.0023287534713745117,2.008947968482971,46.575069427490234,0.2897401452064514,1.1237848652594122,1546.951667512812,,6000,
1235,1.2349999999999748,0.001,1235,2.0063295364379883,0.0023288074493408206,2.008658343887329,46.576148986816406,0.28983989357948303,1.1236837252317406,1547.623519347716,,6000,
1236,1.2359999999999747,0.001,1236,2.006039619445801,0.0023288616180419924,2.008368481063843,46.577232360839844,0.28989270329475403,1.123582477181798,1548.0449856527023,,6000,
1237,1.2369999999999746,0.001,1237,2.0057499408721924,0.002328915596008301,2.0080788564682006,46.578311920166016,0.28997087478637695,1.1234812876314475,1548.6018929484858,,6000,
1238,1.2379999999999745,0.001,1238,2.005460023880005,0.0023289699554443362,2.007788993835449,46.57939910888672,0.2900383174419403,1.123379990008989,1549.1017466295773,,6000,
1239,1.2389999999999743,0.001,1239,2.0051698684692383,0.002329024124145508,2.0074988925933837,46.580482482910156,0.29012152552604675,1.1232785842486934,1549.6860507854958,,6000,
1240,1.2399999999999742,0.001,1240,2.004879951477051,0.0023290782928466797,2.0072090297698977,46.581565856933594,0.29017192125320435,1.1231772369947597,1550.0950964583599,,6000,
1241,1.2409999999999741,0.001,1241,2.004589557647705,0.0023291332244873048,2.0069186908721925,46.582664489746094,0.2902686297893524,1.12307569817766,1550.751905291969,,6000,
1242,1.241999999999974,0.001,1242,2.0042994022369385,0.00232918758392334,2.006628589820862,46.5837516784668,0.290343314409256,1.122974217857816,1551.2910793078463,,6000,
1243,1.242999999999974,0.001,1243,2.0040090084075928,0.002329241752624512,2.0063382501602174,46.584835052490234,0.2904466986656189,1.1228726292593936,1551.983855144036,,6000,
1244,1.2439999999999738,0.001,1244,2.003718852996826,0.002329296684265137,2.0060481496810914,46.585933685302734,0.29057547450065613,1.1227710991899862,1552.8123659949354,,6000,
1245,1.2449999999999737,0.001,1245,2.0034282207489014,0.0023293508529663087,2.0057575716018676,46.58701705932617,0.29066038131713867,1.1226693773348053,1553.4068383008394,,6000,
1246,1.2459999999999736,0.001,1246,2.0031373500823975,0.0023294055938720705,2.0054667556762698,46.588111877441406,0.290789932012558,1.1225675470441503,1554.240185073449,,6000,
1247,1.2469999999999735,0.001,1247,2.0028469562530518,0.0023294597625732423,2.005176416015625,46.589195251464844,0.2908778488636017,1.1224658587465162,1554.85093785444,,6000,
1248,1.2479999999999734,0.001,1248,2.002556085586548,0.0023295146942138674,2.004885600280762,46.590293884277344,0.2909869849681854,1.1223639784856076,1555.5755024897219,,6000,
1249,1.2489999999999732,0.001,1249,2.002264976501465,0.0023295698165893557,2.0045945463180543,46.59139633178711,0.2910619378089905,1.1222619896730288,1556.1175936848297,,6000,
1250,1.2499999999999731,0.001,1250,2.001973867416382,0.0023296247482299808,2.004303492164612,46.59249496459961,0.29116421937942505,1.1221599758023357,1556.805940282685,,6000,
1251,1.250999999999973,0.001,1251,2.001682758331299,0.002329679298400879,2.0040124376296995,46.59358596801758,0.29126203060150146,1.1220579368689334,1557.470542461963,,6000,
1252,1.251999999999973,0.001,1252,2.001391649246216,0.0023297344207763673,2.003721383666992,46.594688415527344,0.29134804010391235,1.121955872868226,1558.0721870589894,,6000,
1253,1.2529999999999728,0.001,1253,2.0011003017425537,0.002329789161682129,2.003430090904236,46.59578323364258,0.291441947221756,1.1218537001743079,1558.7163308895263,,6000,
1254,1.2539999999999727,0.001,1254,2.0008089542388916,0.0023298444747924807,2.003138798713684,46.59688949584961,0.2915019094944,1.1217515023627982,1559.1790635291102,,6000,
1255,1.2549999999999726,0.001,1255,2.0005173683166504,0.002329899024963379,2.002847267341614,46.59798049926758,0.2915838956832886,1.121649195766647,1559.7598435435477,,6000,
1256,1.2559999999999725,0.001,1256,2.000225782394409,0.0023299545288085937,2.0025557369232176,46.599090576171875,0.2916606664657593,1.1215468640025483,1560.312863387026,,6000,
1257,1.2569999999999724,0.001,1257,1.999934196472168,0.0023300098419189452,2.002264206314087,46.600196838378906,0.2917650640010834,1.1214445070658852,1561.0138290183381,,6000,
1258,1.2579999999999723,0.001,1258,1.9996426105499268,0.0023300649642944335,2.0019726755142213,46.60129928588867,0.2918635904788971,1.1213421249520406,1561.6835432346575,,6000,
1259,1.2589999999999721,0.001,1259,1.9993505477905273,0.002330120086669922,2.0016806678771975,46.60240173339844,0.2919386625289917,1.1212395501667682,1562.2281384146859,,6000,
1260,1.259999999999972,0.001,1260,1.999058723449707,0.0023301755905151367,2.001388899040222,46.603511810302734,0.29199865460395813,1.1211370338780844,1562.6920480572273,,6000,
1261,1.260999999999972,0.001,1261,1.9987667798995972,0.002330230712890625,2.001097010612488,46.6046142578125,0.29207906126976013,1.1210344504641139,1563.2653991079646,,6000,
1262,1.2619999999999718,0.001,1262,1.9984749555587769,0.0023302860260009765,2.0008052415847777,46.60572052001953,0.29217955470085144,1.1209318836959854,1563.9463500893432,,6000,
1263,1.2629999999999717,0.001,1263,1.9981826543807983,0.002330341720581055,2.0005129961013792,46.606834411621094,0.2923037111759186,1.1208291240316872,1564.754367505112,,6000,
1264,1.2639999999999716,0.001,1264,1.9978903532028198,0.002330397415161133,2.0002207506179808,46.607948303222656,0.29241862893104553,1.1207263390386744,1565.513107411432,,6000,
1265,1.2649999999999715,0.001,1265,1.9975979328155518,0.002330453109741211,1.999928385925293,46.60906219482422,0.29249337315559387,1.1206234867779588,1566.0569849195856,,6000,
1266,1.2659999999999714,0.001,1266,1.9973053932189941,0.0023305082321166994,1.999635901451111,46.610164642333984,0.29260939359664917,1.1205205672138754,1566.8220762294945,,6000,
